customer_id,company_name,company_size_headcount,segment,revenue_band_gbp,industry_vertical,industry_sub_vertical,hq_region,num_sites,num_countries,ownership_type,parent_group_structure,regulatory_regime,ma_activity_flag_12m,leadership_change_flag_12m,funding_stage,employee_growth_rate_yoy,remote_hybrid_ratio,owns_sdwan,owns_swg,owns_fwaas,owns_casb,owns_ztna,owns_dlp,owns_dem,owns_browser_isolation,owns_email_security,owns_cspm,owns_sspm,owns_sandboxing_atp,owns_mdr,primary_vendor,multi_vendor_flag,deployment_model,contract_value_gbp,contract_length_months,months_since_contract_start,months_until_renewal,num_active_skus,bundle_vs_ala_carte,product_adoption_rate,feature_adoption_rate,concurrent_users_pct,licensed_vs_active_seats_ratio,bandwidth_utilisation_trend,peak_vs_avg_usage_ratio,policy_rule_count,api_usage_volume,admin_login_frequency,num_active_admins,unused_license_pct,overage_incidents_12m,mobile_remote_endpoint_ratio,cloud_app_usage_volume,shadow_it_events_12m,genai_llm_traffic_volume,api_integration_count,config_drift_events,throughput_growth_rate,self_service_portal_logins,support_tickets_last_12m,avg_ticket_severity,ticket_resolution_time_avg_hrs,repeat_ticket_rate,escalation_count_12m,sla_breach_count_12m,nps_score,csat_score,qbr_frequency,days_since_last_qbr,days_since_last_exec_touchpoint,onboarding_completion_days,time_to_first_value_days,security_incidents_last_12m,incident_severity_distribution,breach_risk_score,threats_blocked_trend,false_positive_rate,mean_time_to_detect_hrs,mean_time_to_respond_hrs,phishing_sim_click_rate,vuln_scan_findings_trend,compliance_audit_findings,cyber_insurance_renewal_flag,peer_breach_disclosure_flag,acv_trend_pct,payment_on_time_pct,discount_level_pct,upsell_history_count_24m,downsell_history_count_24m,negotiation_intensity_flag,budget_cycle_month,procurement_complexity_flag,multi_year_commitment_flag,competitive_rfp_flag_12m,champion_identified_flag,champion_seniority_level,num_engaged_stakeholders,decision_maker_turnover_12m,exec_sponsor_engagement_level,tech_vs_business_buyer_ratio,account_team_tenure_months,cross_sell_conversation_count,reference_willingness_flag,event_webinar_attendance_12m,industry_avg_adoption_rate,peer_cohort_penetration_pct,industry_regulatory_pressure_trend,industry_threat_landscape_severity,competitor_product_presence_flag,industry_ma_consolidation_trend,industry_cloud_migration_maturity,industry_remote_work_trend,recent_funding_round_flag,recent_breach_disclosed_flag,security_it_hiring_signal,cloud_migration_announcement_flag,digital_transformation_flag,expansion_announcement_flag,regulatory_investigation_flag,security_leadership_hire_flag,tech_stack_change_signal,esg_certification_pursuit_flag,website_product_page_visits,content_downloads_12m,webinar_registrations_12m,email_engagement_rate,rep_touch_frequency,proposal_quote_requests_12m,competitor_comparison_page_visits,pricing_page_visits,adoption_rate_trend_3m,adoption_rate_trend_12m,ticket_volume_trend,usage_trend_6m,nps_trend,security_incident_trend,seasonality_adjusted_usage,days_since_last_product_addition,upsell_velocity,renewal_risk_trajectory,engagement_recency_decay_score,churn_risk_flag,upsell_target_ngfw,upsell_target_ztna,upsell_target_dlp,upsell_target_casb,upsell_target_dem,upsell_target_browser,upsell_target_email_sec,upsell_target_cspm,upsell_target_mdr
2091,Orbit Corp,291,Mid-Market,13800000,Logistics,Logistics - Sub2,North West,2,1,Private,Standalone,GDPR,No,No,N/A,15.3,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortinet,Yes,Fully Managed,8000,24,1,14,1,Bundle,32.3,28.8,50.0,1.56,9.9,1.9,1,99,14,1,47.5,0,57.9,69,13,798,4,1,14.5,3,19,Low,52.1,3.9,0,2,-10,26.5,Monthly,59,24,31,22,3,Mostly High,74,17.2,23.6,0.1,6.28,24.8,-12.7,4,Yes,No,-1.2,90.6,11.6,0,0,Low,Jul,Medium,No,No,Yes,Director,1,No,Medium,0.2,42,2,Yes,1,89.3,11.6,Increasing,Medium,No,Medium,78.6,Stable,No,No,Low,Yes,No,No,No,No,No,No,3,2,1,56.7,7,1,1,2,-1.8,-6.6,2.0,4.3,-6.8,3.4,7.3,287,28.9,Stable,38.3,Yes,0,0,0,0,0,0,0,0,0
2092,Sterling Industries,66,SMB,3900000,Manufacturing,Manufacturing - Sub2,Wales,1,1,Private,Standalone,GDPR,No,Yes,Post-IPO,17.4,58.0,1,1,0,0,0,0,0,0,0,0,0,0,0,Fortinet,Yes,Co-Managed,47300,12,79,24,5,A la carte,57.7,40.1,48.2,1.68,12.7,2.36,44,28,13,1,38.3,0,58.6,74,18,197,4,2,1.1,28,16,Low,36.2,5.8,0,3,56,68.0,Annually,22,99,47,1,6,Mixed,47,-6.1,14.0,5.07,11.26,28.9,-24.6,2,Yes,No,10.2,100.0,21.1,1,0,Medium,Jan,Low,Yes,Yes,Yes,VP,2,No,Medium,0.97,1,1,No,1,75.7,43.4,Increasing,Medium,Unknown,Low,29.9,Increasing,No,Yes,Low,Yes,No,No,No,Yes,No,No,3,1,1,15.7,10,0,1,3,-1.8,-4.3,-2.1,9.5,3.3,13.9,6.3,41,2.2,Improving,77.1,No,0,1,0,0,0,0,0,0,0
2093,Argent Industries,20,Mid-Market,600000,Public Sector,Public Sector - Sub2,South East,1,1,Private,Standalone,GDPR,No,Yes,Post-IPO,6.1,67.7,0,1,0,1,0,0,0,0,0,0,0,0,0,Cisco,No,Fully Managed,24000,12,5,17,3,Bundle,42.3,42.0,60.7,1.6,22.6,2.53,49,41,3,1,53.0,0,77.3,51,13,389,0,2,-8.0,6,14,Low,1.0,18.7,2,4,22,58.4,Quarterly,65,121,42,30,7,Mixed,54,8.5,17.3,12.98,15.77,19.3,-24.2,0,No,Yes,-6.5,100.0,0.8,0,1,Medium,Apr,High,No,No,No,VP,3,No,None,3.06,1,2,No,1,52.9,49.5,Increasing,High,No,Medium,72.6,Stable,No,Yes,High,No,Yes,No,No,No,No,No,4,0,0,0.0,6,1,0,1,0.7,1.7,-3.2,-10.6,7.3,4.4,-14.4,2,15.5,Stable,64.8,No,0,0,0,0,0,1,0,0,0
2094,Cascade Systems,1427,Corporate,51000000,Healthcare,Healthcare - Sub2,North,12,2,Private,Standalone,HIPAA-equiv,No,No,Post-IPO,5.1,38.8,0,0,1,0,0,0,0,0,0,0,0,0,0,Cisco,No,Co-Managed,62700,36,5,2,2,Bundle,44.6,43.6,56.7,0.8,14.0,2.4,11,72,1,5,49.7,0,45.0,33,6,391,3,2,3.0,0,22,Low,6.1,3.2,3,2,27,44.3,Monthly,5,109,63,29,2,Mixed,52,-32.0,18.8,0.72,12.77,30.9,13.9,1,Unknown,Yes,-8.0,93.6,14.4,2,0,Medium,Apr,Low,Yes,No,Yes,Director,4,No,None,2.18,15,0,No,1,70.6,43.7,Increasing,High,No,High,58.5,Stable,No,No,Medium,No,No,No,No,No,No,No,3,2,0,48.2,8,0,2,0,1.9,4.2,-0.2,-8.0,-2.2,-0.2,2.6,93,22.1,Worsening,8.1,No,0,0,0,0,0,0,0,0,0
2095,Anchor Industries,1863,Public Sector,109100000,Financial Services,Financial Services - Sub3,East Anglia,10,1,Private,Subsidiary,FCA/PCI,No,No,Series B+,3.5,67.1,0,0,0,0,0,1,0,0,0,0,0,0,0,Versa Networks,Yes,Fully Managed,94100,12,9,24,2,Bundle,13.0,9.6,98.0,0.8,-13.7,2.07,18,57,9,9,73.1,2,71.4,34,10,283,1,1,-8.9,11,30,High,68.1,12.9,3,2,-12,12.0,Quarterly,221,60,44,29,7,Mixed,98,63.0,16.3,19.32,23.9,20.1,26.2,0,Yes,No,5.3,89.7,24.0,1,2,Medium,Jan,High,Yes,No,Yes,VP,3,No,Low,1.12,35,4,No,2,46.2,62.6,Increasing,Medium,Yes,Medium,56.7,Stable,No,No,Low,Yes,No,No,No,No,No,No,9,1,0,0.0,6,1,1,0,6.5,22.7,1.2,-9.0,-14.2,-1.0,-6.1,89,17.2,Improving,55.4,Yes,0,0,0,0,0,0,0,0,0
2096,Meridian Systems,664,Mid-Market,31600000,Healthcare,Healthcare - Sub3,Northern Ireland,8,1,Private,Subsidiary,HIPAA-equiv,No,No,Private Equity,-12.5,41.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Palo Alto Networks,No,Co-Managed,34300,24,18,19,2,A la carte,58.8,45.3,49.4,1.74,21.9,2.28,1,5,3,2,47.9,0,26.0,30,2,629,1,1,-8.8,0,12,High,29.8,0.0,1,0,77,61.5,Annually,72,16,62,12,4,Mostly Low,16,11.8,9.2,2.17,9.79,20.5,-22.7,1,No,No,36.8,82.4,23.8,3,0,Medium,Apr,Low,No,No,No,Director,7,No,None,1.59,39,2,No,4,56.1,45.1,Stable,High,No,Medium,64.8,Stable,No,No,None,No,Yes,No,No,Yes,No,No,5,1,1,24.9,6,1,0,2,4.6,10.8,2.7,9.7,18.4,-4.5,-8.6,187,12.5,Improving,47.5,No,0,0,0,1,0,1,0,0,0
2097,Orbit Systems,981,Enterprise,42900000,Legal,Legal - Sub1,East Anglia,6,1,Private,Subsidiary,GDPR,No,No,N/A,-13.8,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zscaler,No,Co-Managed,23300,24,15,19,3,A la carte,45.4,36.4,66.0,0.84,-6.6,1.84,1,107,25,2,54.3,0,33.1,109,21,57,0,4,2.6,4,22,Medium,68.6,10.8,1,0,9,41.8,Quarterly,10,98,51,21,4,Mixed,48,32.4,23.4,2.94,17.96,22.6,-30.4,2,No,No,6.3,98.7,20.1,0,0,High,Oct,Medium,Yes,Yes,No,Director,5,No,Medium,0.56,14,2,No,2,40.0,53.2,Increasing,High,No,Medium,95.0,Stable,No,No,Low,No,Yes,No,No,Yes,Yes,No,1,2,1,56.0,10,1,1,1,-6.5,-21.8,-3.5,-5.9,-13.4,-2.0,2.1,42,10.6,Worsening,92.7,Yes,0,0,0,0,1,0,0,0,0
2098,Vertex Partners,732,Mid-Market,30400000,Retail,Retail - Sub3,Northern Ireland,5,1,Public,Subsidiary,GDPR,No,Yes,Private Equity,17.6,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortinet,No,Co-Managed,41500,24,8,14,1,A la carte,46.4,30.7,44.1,1.45,0.3,1.54,1,52,16,1,47.7,1,39.8,39,12,968,1,0,13.7,6,19,Medium,37.0,0.0,2,1,20,36.3,Quarterly,34,157,48,53,2,Mostly Low,77,36.0,13.3,4.87,13.29,18.9,-14.2,0,No,No,12.3,92.9,17.2,1,0,High,Jan,Medium,No,No,Yes,VP,5,No,None,0.76,6,0,No,0,49.9,45.5,Stable,Medium,Unknown,Low,84.8,Decreasing,No,No,High,No,No,No,No,No,No,No,2,0,0,30.4,8,0,0,1,-2.4,-5.0,2.0,4.8,0.0,3.8,-4.0,246,18.8,Improving,22.7,Yes,0,0,1,0,0,0,0,1,0
2099,Orbit Ltd,1992,Corporate,45900000,Manufacturing,Manufacturing - Sub1,Northern Ireland,20,2,Private,Standalone,GDPR,No,No,N/A,20.8,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Zscaler,No,Self-Managed,71400,24,3,1,2,Bundle,70.1,50.4,48.5,0.88,-0.2,1.57,1,214,27,4,18.8,2,37.1,108,12,168,3,2,-8.5,10,19,Low,39.7,22.1,1,1,35,53.4,Quarterly,6,74,25,48,3,Mixed,12,22.2,15.0,12.27,16.59,18.6,10.3,3,Unknown,No,25.4,69.8,6.5,2,0,Medium,Jan,Medium,No,No,No,VP,4,No,Low,3.24,2,0,Yes,1,63.8,46.2,Stable,Low,Yes,Medium,64.1,Stable,No,No,None,No,Yes,No,No,No,No,No,5,3,0,23.6,5,2,1,2,2.3,8.3,-3.6,12.7,0.3,-4.2,5.7,124,11.7,Stable,49.3,No,1,1,0,1,0,0,0,1,1
2100,Ironwood Group,2251,Corporate,125500000,Public Sector,Public Sector - Sub1,South East,23,7,PE-Backed,Standalone,GDPR,No,No,N/A,15.2,52.5,0,1,0,0,0,0,0,0,0,0,0,0,0,Cato Networks,No,Co-Managed,81500,36,11,16,2,Bundle,50.9,44.3,37.4,0.95,-15.0,1.96,25,188,18,4,43.2,0,68.2,182,16,35,7,2,-12.2,13,12,Low,39.0,11.1,0,0,40,44.8,Ad-hoc,11,281,55,12,5,Mostly Low,29,14.7,16.9,1.78,4.44,14.4,-34.8,2,Unknown,No,-4.4,90.9,13.5,0,0,Low,Jan,Medium,Yes,No,Yes,None,3,No,None,1.21,13,1,No,3,58.2,28.3,Increasing,Medium,Unknown,Medium,30.2,Stable,No,Yes,Low,No,No,No,No,No,No,No,16,3,1,52.1,7,2,0,1,7.1,15.2,1.9,-8.3,0.1,-0.7,-10.3,19,6.4,Improving,18.5,No,1,0,0,0,1,1,0,0,0
2101,Halo PLC,78,SMB,3500000,Public Sector,Public Sector - Sub2,East Anglia,1,1,PE-Backed,Standalone,GDPR,No,No,Private Equity,12.6,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Cato Networks,No,Fully Managed,8000,24,9,15,1,A la carte,56.0,43.0,60.0,1.25,-6.7,1.62,1,296,4,1,46.1,0,42.2,63,12,229,2,1,7.6,9,3,Medium,40.5,18.8,3,0,43,42.3,Monthly,40,5,17,15,3,Mostly High,38,-33.1,6.2,20.41,21.73,21.4,-18.5,6,Yes,No,29.3,100.0,23.5,1,1,Low,Jul,High,No,No,No,C-Suite,10,No,None,0.73,11,1,Yes,1,36.8,59.5,Increasing,High,Yes,Medium,48.3,Stable,No,No,Low,No,No,No,No,No,No,No,21,6,0,16.1,8,1,0,2,-7.0,-24.4,-0.1,-13.2,-1.1,-11.1,2.1,71,19.5,Worsening,25.4,No,0,0,0,1,0,0,1,0,1
2102,Argent & Co,2108,Corporate,90400000,Financial Services,Financial Services - Sub1,Scotland,26,6,Public,Subsidiary,FCA/PCI,No,No,N/A,17.4,47.6,0,1,0,0,0,0,0,0,0,0,0,0,0,Cisco,No,Co-Managed,80500,12,1,15,3,A la carte,59.8,51.5,31.7,0.82,-11.5,3.1,11,87,14,3,49.3,1,28.8,39,4,344,4,2,23.7,1,19,Medium,53.7,7.8,0,0,32,43.7,Quarterly,66,18,45,7,6,Mixed,48,31.6,18.4,6.62,12.14,12.4,1.9,1,Yes,No,7.7,72.0,14.8,0,0,Medium,Jan,Low,No,No,Yes,C-Suite,2,No,Low,1.05,33,1,Yes,0,47.2,54.1,Stable,High,No,Medium,45.3,Increasing,No,No,Low,No,No,No,No,No,No,No,13,3,4,28.4,5,1,2,1,5.0,12.4,-0.8,-4.3,-0.1,-14.1,2.0,282,10.8,Stable,58.9,No,0,1,0,0,0,0,0,0,1
2103,Argent Partners,32,SMB,1300000,Healthcare,Healthcare - Sub3,East Anglia,1,1,Public,Standalone,HIPAA-equiv,No,No,Post-IPO,16.6,65.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Zscaler,Yes,Fully Managed,8000,12,44,9,3,A la carte,42.9,39.0,55.7,0.8,-10.7,1.71,1,242,35,1,66.4,0,45.6,59,4,321,9,1,2.4,11,30,Low,36.2,27.7,3,2,24,40.3,Ad-hoc,84,49,90,15,8,Mixed,50,-14.4,23.2,2.57,16.48,16.6,-5.6,2,No,Yes,7.3,67.9,21.6,0,0,Medium,Apr,High,Yes,Yes,Yes,C-Suite,2,No,Medium,2.33,4,2,Yes,1,56.8,32.8,Stable,Medium,Yes,Low,60.1,Decreasing,No,No,Medium,No,Yes,No,No,No,No,Yes,1,1,0,43.3,9,1,2,1,-2.8,-9.5,-2.5,11.5,-15.8,2.5,-17.2,237,15.7,Worsening,79.4,Yes,0,1,0,0,0,0,0,0,0
2104,Fusion Holdings,2570,Public Sector,91700000,Insurance,Insurance - Sub3,Scotland,15,2,Private,Subsidiary,GDPR,No,No,Series B+,-1.4,74.7,0,0,1,1,0,0,0,0,0,0,0,0,0,Zscaler,Yes,Co-Managed,171700,36,1,10,2,A la carte,48.2,34.5,75.7,1.33,3.3,1.0,22,78,9,5,44.3,2,58.3,78,11,1422,1,2,7.3,1,26,Medium,22.7,0.0,3,0,33,43.4,Quarterly,121,33,24,28,8,Mostly Low,40,23.2,13.6,0.45,4.73,10.5,-3.9,4,Unknown,No,-6.0,95.0,13.7,0,0,Medium,Jan,High,Yes,No,No,Manager,3,No,Medium,2.11,20,0,Yes,2,52.1,37.2,Increasing,Medium,Yes,Medium,44.1,Increasing,No,Yes,None,No,No,Yes,No,Yes,No,No,1,1,0,4.6,9,2,0,1,-5.5,-13.4,4.0,6.1,0.7,2.9,-14.1,135,21.7,Worsening,79.7,No,0,0,0,0,0,0,0,0,0
2105,Summit PLC,345,Mid-Market,10400000,Hospitality,Hospitality - Sub1,South East,2,1,Private,Standalone,GDPR,Yes,Yes,Private Equity,10.7,50.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Cisco,No,Fully Managed,11600,36,5,13,3,Bundle,74.5,67.1,66.6,2.28,16.9,2.52,1,356,21,1,45.6,2,38.9,49,6,71,2,3,-17.8,2,9,High,17.7,21.5,2,0,62,54.2,Quarterly,10,71,79,18,3,Mostly High,31,9.6,0.5,12.69,49.6,9.3,-38.7,0,Yes,No,7.6,85.2,0.0,1,0,Medium,Oct,Low,No,No,Yes,Director,4,Yes,None,0.55,14,1,Yes,1,51.4,5.0,Stable,Medium,No,Medium,49.8,Stable,No,No,Medium,No,No,No,No,No,No,No,7,3,2,18.9,10,2,1,0,5.1,20.0,2.3,3.9,11.2,7.3,-4.2,57,8.9,Stable,75.5,No,0,1,0,1,0,0,1,0,0
2106,Argent Systems,27,SMB,1400000,Healthcare,Healthcare - Sub1,Wales,1,1,PE-Backed,Subsidiary,HIPAA-equiv,No,No,N/A,4.4,66.7,0,0,0,0,0,0,0,0,0,0,0,1,0,Cisco,No,Co-Managed,13700,36,6,13,1,Bundle,40.1,36.1,52.7,1.57,33.2,2.54,11,8,19,1,78.4,0,78.0,32,4,1057,3,1,20.1,10,21,High,37.7,15.1,3,3,24,32.9,Annually,34,32,80,40,0,Mostly Low,75,26.4,16.5,1.27,7.38,19.4,15.4,2,Yes,No,14.4,92.8,9.0,3,1,Low,Jan,Medium,No,No,No,Director,3,No,None,1.37,38,1,No,3,54.2,30.9,Stable,Low,No,Medium,53.9,Decreasing,No,No,Medium,No,No,No,No,No,No,Yes,7,2,0,34.1,6,1,0,1,2.1,5.2,6.8,-5.9,1.5,-3.7,-7.7,112,15.7,Stable,78.1,No,0,0,1,0,0,0,0,0,0
2107,Nova & Co,44,SMB,1800000,Public Sector,Public Sector - Sub2,Midlands,1,1,Private,Standalone,GDPR,No,No,Series B+,4.6,41.5,0,0,0,0,0,0,0,0,0,0,0,1,0,Versa Networks,No,Co-Managed,9900,12,39,20,2,A la carte,44.0,29.9,90.3,0.81,13.3,2.15,24,60,14,1,45.3,1,47.9,69,17,31,6,4,6.9,9,19,Medium,20.8,14.7,2,1,30,42.2,Quarterly,1,25,50,43,1,Mixed,61,29.1,16.3,2.05,6.43,28.2,-10.7,1,Yes,No,25.5,83.6,9.0,0,0,Low,Apr,Low,No,No,Yes,Director,5,No,Medium,2.11,48,1,No,1,53.0,39.7,Decreasing,High,Unknown,Low,51.8,Increasing,No,No,High,Yes,Yes,No,No,No,Yes,No,5,5,1,16.0,4,0,0,1,-1.6,-4.9,-5.8,2.5,2.7,-11.3,-3.3,9,14.1,Improving,64.6,No,0,0,0,0,0,0,0,0,0
2108,Sterling Partners,2004,Public Sector,42800000,Legal,Legal - Sub3,South East,11,2,PE-Backed,Subsidiary,GDPR,No,No,N/A,21.7,13.7,0,1,0,0,0,0,0,1,0,0,0,0,0,Cisco,No,Fully Managed,124300,12,25,17,3,Bundle,44.9,27.4,41.4,1.03,30.3,2.11,19,45,9,3,46.2,2,16.6,61,15,633,1,1,11.0,1,20,Medium,31.3,4.4,3,0,31,57.0,Ad-hoc,53,396,53,30,5,Mostly Low,21,-22.6,22.9,2.91,7.2,2.4,5.9,0,Unknown,No,32.0,99.5,20.3,2,0,Medium,Oct,Low,Yes,No,Yes,None,5,No,Medium,0.51,35,3,No,1,42.0,44.7,Increasing,Medium,Yes,Medium,46.5,Stable,No,No,Medium,Yes,No,No,No,No,No,No,6,2,1,18.9,5,0,0,0,-3.4,-9.7,-12.7,6.9,1.8,-6.0,-0.6,429,20.1,Improving,15.8,No,0,0,1,0,0,0,1,0,0
2109,Vertex Ltd,335,Mid-Market,12000000,Media,Media - Sub2,Wales,4,1,Public,Standalone,GDPR,No,No,N/A,26.9,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Versa Networks,Yes,Co-Managed,10800,24,6,12,2,A la carte,70.5,66.6,83.7,1.22,-12.8,1.95,1,23,6,1,28.1,0,19.3,73,8,39,2,2,0.2,12,13,Medium,10.3,13.3,0,0,46,70.4,Quarterly,46,19,33,25,1,Mostly High,26,9.1,19.1,5.65,8.24,22.5,-17.6,0,No,No,-20.5,81.6,13.5,1,1,Medium,Jul,Low,No,No,Yes,Manager,5,No,Medium,0.7,2,2,No,0,45.1,23.6,Increasing,High,No,Medium,93.1,Stable,No,No,High,No,No,No,No,No,No,No,1,2,1,20.7,5,1,0,0,4.6,17.1,10.3,12.5,1.5,-2.4,-3.2,6,8.4,Stable,48.6,No,1,1,1,1,1,1,1,1,0
2110,Summit Partners,1725,Corporate,98600000,Media,Media - Sub3,Scotland,15,3,PE-Backed,Standalone,GDPR,No,No,Post-IPO,-15.0,41.1,0,0,0,0,1,0,0,0,0,0,0,0,0,Fortinet,Yes,Fully Managed,105900,36,17,23,1,A la carte,41.6,39.0,42.8,1.31,31.5,1.92,20,72,9,5,67.4,0,57.0,52,4,119,5,1,14.0,39,25,Low,20.1,24.4,2,1,12,34.2,Quarterly,10,115,69,35,7,Mostly High,43,23.7,11.1,0.89,20.96,8.2,-2.6,0,Yes,No,18.1,100.0,26.7,0,1,Medium,Jan,Medium,No,No,Yes,Manager,5,Yes,None,1.1,60,1,No,4,55.0,53.3,Increasing,Medium,No,Medium,30.9,Stable,No,No,High,No,No,No,No,No,Yes,No,2,3,2,6.4,3,0,2,0,4.2,15.4,-2.8,-7.0,-10.8,-3.7,12.9,2,21.0,Improving,37.2,Yes,0,0,0,0,0,0,0,0,0
2111,Summit Holdings,138,Mid-Market,4800000,Education,Education - Sub1,North West,1,1,Private,Subsidiary,GDPR,No,Yes,Post-IPO,4.9,60.9,0,1,0,1,0,0,0,0,0,0,0,0,0,Cisco,No,Co-Managed,39900,36,96,4,2,Bundle,35.0,21.6,64.2,0.93,0.3,1.98,41,77,15,1,75.9,1,59.4,67,9,315,4,2,4.1,25,21,Low,73.1,3.6,3,2,12,32.4,Quarterly,83,28,40,13,1,Mostly Low,61,36.6,20.9,11.12,17.16,6.2,-54.1,1,Unknown,Yes,11.2,100.0,30.4,3,0,High,Oct,High,No,No,Yes,C-Suite,3,No,None,0.67,14,0,No,0,42.3,70.0,Increasing,High,No,Medium,84.0,Stable,No,No,Low,No,No,No,No,No,Yes,No,6,5,1,33.7,6,1,1,3,-6.5,-19.8,-7.4,5.2,-17.4,-2.7,-1.6,155,9.3,Stable,32.6,No,0,0,0,0,0,0,0,0,0
2112,Meridian Systems,74,Mid-Market,2700000,Healthcare,Healthcare - Sub2,Midlands,1,1,Private,Standalone,HIPAA-equiv,No,No,Post-IPO,4.3,41.1,0,0,0,0,1,0,0,0,1,0,0,0,0,Versa Networks,No,Fully Managed,40500,12,78,10,5,A la carte,49.2,34.1,41.0,1.79,38.3,2.11,48,9,6,1,54.3,1,26.3,32,8,352,3,3,14.6,7,18,Low,52.0,0.5,1,0,27,44.6,Quarterly,1,41,79,72,1,Mixed,41,29.2,1.1,5.65,10.56,28.0,1.8,2,Yes,No,37.1,62.0,2.7,1,0,Medium,Jul,Low,Yes,No,No,C-Suite,4,No,None,1.14,11,1,No,2,61.3,15.5,Increasing,Medium,No,Low,81.2,Decreasing,No,No,Low,No,Yes,No,No,No,No,No,0,0,0,0.0,7,1,1,1,7.5,17.7,3.0,0.6,12.3,-7.4,-7.2,272,15.7,Stable,40.3,No,0,0,0,0,0,0,0,0,0
2113,Halo Group,2323,Corporate,104400000,Logistics,Logistics - Sub1,South East,21,3,PE-Backed,Subsidiary,GDPR,No,No,Post-IPO,21.9,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Palo Alto Networks,No,Fully Managed,41300,36,30,7,1,A la carte,39.3,29.4,60.8,1.04,-9.5,1.95,1,153,18,6,66.6,2,64.7,41,9,130,5,0,-16.4,29,20,Low,1.0,27.6,2,4,6,39.6,Quarterly,66,19,92,53,4,Mixed,40,-38.7,10.0,5.42,11.48,14.1,25.6,4,Unknown,No,-0.9,76.0,3.8,1,2,Medium,Oct,Low,Yes,No,Yes,Director,8,No,Medium,1.82,6,3,No,2,31.2,11.7,Stable,High,Yes,Medium,20.3,Decreasing,Yes,No,None,No,No,No,No,No,Yes,No,17,0,1,24.8,2,0,0,1,6.0,21.3,-0.6,-8.7,0.8,0.6,0.3,346,29.2,Stable,97.0,Yes,0,1,0,0,0,0,0,0,0
2114,Zenith Corp,680,Mid-Market,35400000,Logistics,Logistics - Sub1,North,3,1,Private,Subsidiary,GDPR,No,No,Post-IPO,-9.4,81.6,0,0,0,0,0,1,0,0,0,0,0,0,0,Fortinet,No,Fully Managed,23600,24,5,11,4,Bundle,48.4,47.1,77.8,1.34,21.1,1.0,24,292,5,1,52.5,2,88.7,107,15,451,2,3,-2.8,9,18,Low,42.9,12.6,5,1,63,55.8,Ad-hoc,58,133,46,33,1,Mostly Low,31,0.6,15.7,1.03,10.39,5.1,-27.0,0,No,Yes,13.2,89.0,19.2,4,1,High,Oct,High,Yes,No,No,Director,3,No,Medium,0.9,7,1,Yes,3,74.4,51.9,Increasing,Low,Yes,High,67.3,Decreasing,No,No,High,No,No,No,No,No,No,No,0,1,2,6.6,8,0,2,0,-12.0,-38.8,-6.9,-3.8,1.5,-5.0,7.8,116,9.1,Worsening,41.5,No,0,1,0,0,0,0,0,0,0
2115,Acme Corp,2321,Enterprise,108500000,Utilities,Utilities - Sub3,Northern Ireland,26,5,Public,Subsidiary,GDPR,No,No,N/A,-15.0,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Zscaler,No,Fully Managed,137200,12,22,4,1,Bundle,12.0,7.4,46.4,1.98,-13.0,1.44,1,143,2,3,80.0,1,32.5,49,8,19,2,2,7.6,0,25,Medium,32.7,0.3,7,2,-10,14.7,Monthly,55,175,23,66,5,Mostly Low,83,23.5,17.7,5.62,13.3,6.5,0.5,3,Yes,No,11.5,100.0,11.5,0,1,Low,Jul,High,No,No,Yes,VP,1,No,None,1.3,6,1,Yes,3,90.0,76.0,Stable,Medium,No,Medium,87.9,Stable,No,No,None,No,No,No,No,No,No,No,4,0,3,36.3,4,1,3,1,-3.9,-10.1,9.1,0.8,-0.9,-0.8,10.7,42,16.0,Worsening,55.2,Yes,0,0,0,0,0,0,0,0,0
2116,Acme Partners,1997,Public Sector,107800000,Energy,Energy - Sub1,Wales,20,4,Private,Standalone,GDPR,No,No,N/A,17.9,87.5,0,0,0,1,0,0,0,0,0,1,0,0,0,Zscaler,Yes,Fully Managed,115700,12,29,4,3,A la carte,94.1,93.1,81.7,1.22,-12.0,2.2,38,87,11,3,9.5,2,65.7,52,9,483,3,0,3.7,6,10,Medium,26.0,0.8,0,0,62,66.6,Annually,7,61,42,16,3,Mixed,5,22.6,12.1,1.21,9.9,17.6,39.6,2,Unknown,No,6.8,100.0,20.4,1,0,High,Apr,Low,No,Yes,No,VP,3,No,Low,2.0,68,1,No,1,48.1,46.0,Increasing,High,No,Medium,61.3,Stable,Yes,No,None,No,No,No,No,No,Yes,No,0,2,1,37.4,5,0,0,0,17.5,60.0,-8.5,-16.2,-0.0,-7.0,-10.0,82,21.1,Stable,80.6,No,0,1,1,0,0,0,1,0,0
